1.15000000000000e+02,1.69050000000000e+04,1.00000000000000e+00
0.00000000000000e+00,9.18000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,9.20000000000000e+03,4.00000000000000e+00
7.00000000000000e+01,7.94500000000000e+03,0.00000000000000e+00
6.10000000000000e+01,7.65800000000000e+03,0.00000000000000e+00
4.80000000000000e+01,1.28220000000000e+04,5.00000000000000e+00
8.40000000000000e+01,1.10960000000000e+04,4.00000000000000e+00
3.30000000000000e+01,4.45600000000000e+03,9.00000000000000e+00
6.60000000000000e+01,7.74200000000000e+03,0.00000000000000e+00
0.00000000000000e+00,1.38690000000000e+04,5.00000000000000e+00
5.20000000000000e+01,6.24000000000000e+03,9.00000000000000e+00
1.10000000000000e+02,8.47200000000000e+03,0.00000000000000e+00
6.80000000000000e+01,5.02710000000000e+04,7.00000000000000e+00
6.00000000000000e+01,7.13400000000000e+03,0.00000000000000e+00
1.00000000000000e+02,1.01750000000000e+04,4.00000000000000e+00
2.40000000000000e+01,2.64500000000000e+03,6.00000000000000e+00
8.90000000000000e+01,1.16450000000000e+04,5.00000000000000e+00
6.60000000000000e+01,1.36820000000000e+04,5.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
6.30000000000000e+01,1.30720000000000e+04,5.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
4.40000000000000e+01,6.44200000000000e+03,9.00000000000000e+00
5.00000000000000e+01,1.03000000000000e+04,4.00000000000000e+00
0.00000000000000e+00,9.37500000000000e+03,4.00000000000000e+00
7.60000000000000e+01,9.59100000000000e+03,4.00000000000000e+00
0.00000000000000e+00,1.99000000000000e+04,3.00000000000000e+00
7.20000000000000e+01,1.06650000000000e+04,4.00000000000000e+00
4.70000000000000e+01,4.60800000000000e+03,9.00000000000000e+00
8.10000000000000e+01,1.55930000000000e+04,1.00000000000000e+00
9.50000000000000e+01,1.36510000000000e+04,5.00000000000000e+00
6.90000000000000e+01,7.59900000000000e+03,0.00000000000000e+00
7.40000000000000e+01,1.01410000000000e+04,4.00000000000000e+00
8.50000000000000e+01,1.02000000000000e+04,4.00000000000000e+00
6.00000000000000e+01,5.79000000000000e+03,9.00000000000000e+00
2.10000000000000e+01,1.59600000000000e+03,6.00000000000000e+00
0.00000000000000e+00,8.47500000000000e+03,0.00000000000000e+00
5.00000000000000e+01,8.63500000000000e+03,0.00000000000000e+00
7.20000000000000e+01,1.07780000000000e+04,4.00000000000000e+00
6.00000000000000e+01,1.04400000000000e+04,4.00000000000000e+00
1.00000000000000e+02,1.30000000000000e+04,5.00000000000000e+00
3.20000000000000e+01,4.50000000000000e+03,9.00000000000000e+00
7.80000000000000e+01,1.02060000000000e+04,4.00000000000000e+00
8.00000000000000e+01,8.89200000000000e+03,0.00000000000000e+00
0.00000000000000e+00,8.53000000000000e+03,0.00000000000000e+00
1.21000000000000e+02,1.60590000000000e+04,1.00000000000000e+00
1.22000000000000e+02,1.19110000000000e+04,5.00000000000000e+00
4.00000000000000e+01,3.95100000000000e+03,6.00000000000000e+00
1.05000000000000e+02,8.47000000000000e+03,0.00000000000000e+00
6.00000000000000e+01,8.07000000000000e+03,0.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
8.50000000000000e+01,8.50000000000000e+03,0.00000000000000e+00
8.00000000000000e+01,1.33600000000000e+04,5.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
6.90000000000000e+01,9.33700000000000e+03,4.00000000000000e+00
0.00000000000000e+00,9.76500000000000e+03,4.00000000000000e+00
7.80000000000000e+01,1.02640000000000e+04,4.00000000000000e+00
7.30000000000000e+01,1.09210000000000e+04,4.00000000000000e+00
8.50000000000000e+01,1.06250000000000e+04,4.00000000000000e+00
7.70000000000000e+01,9.32000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,1.06030000000000e+04,4.00000000000000e+00
7.70000000000000e+01,9.20600000000000e+03,4.00000000000000e+00
6.40000000000000e+01,7.01800000000000e+03,0.00000000000000e+00
9.40000000000000e+01,1.04020000000000e+04,4.00000000000000e+00
0.00000000000000e+00,7.75800000000000e+03,0.00000000000000e+00
7.50000000000000e+01,9.37500000000000e+03,4.00000000000000e+00
6.00000000000000e+01,1.08000000000000e+04,4.00000000000000e+00
5.00000000000000e+01,6.00000000000000e+03,9.00000000000000e+00
8.50000000000000e+01,8.50000000000000e+03,0.00000000000000e+00
1.05000000000000e+02,1.17510000000000e+04,5.00000000000000e+00
7.50000000000000e+01,9.52500000000000e+03,4.00000000000000e+00
0.00000000000000e+00,7.75000000000000e+03,0.00000000000000e+00
7.70000000000000e+01,9.96500000000000e+03,4.00000000000000e+00
0.00000000000000e+00,2.10000000000000e+04,3.00000000000000e+00
6.10000000000000e+01,7.25900000000000e+03,0.00000000000000e+00
3.40000000000000e+01,3.23000000000000e+03,6.00000000000000e+00
0.00000000000000e+00,1.16160000000000e+04,5.00000000000000e+00
7.40000000000000e+01,8.53600000000000e+03,0.00000000000000e+00
9.00000000000000e+01,1.23760000000000e+04,5.00000000000000e+00
6.50000000000000e+01,8.46100000000000e+03,0.00000000000000e+00
0.00000000000000e+00,2.14530000000000e+04,3.00000000000000e+00
5.00000000000000e+01,6.06000000000000e+03,9.00000000000000e+00
7.50000000000000e+01,9.46400000000000e+03,4.00000000000000e+00
5.50000000000000e+01,7.89200000000000e+03,0.00000000000000e+00
4.80000000000000e+01,1.70430000000000e+04,1.00000000000000e+00
6.00000000000000e+01,6.78000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,4.92800000000000e+03,9.00000000000000e+00
5.50000000000000e+01,4.38800000000000e+03,9.00000000000000e+00
6.90000000000000e+01,7.59000000000000e+03,0.00000000000000e+00
6.90000000000000e+01,8.97300000000000e+03,4.00000000000000e+00
8.80000000000000e+01,1.42000000000000e+04,1.00000000000000e+00
0.00000000000000e+00,1.22240000000000e+04,5.00000000000000e+00
7.50000000000000e+01,7.38800000000000e+03,0.00000000000000e+00
0.00000000000000e+00,6.85300000000000e+03,0.00000000000000e+00
7.80000000000000e+01,1.03350000000000e+04,4.00000000000000e+00
8.00000000000000e+01,1.04000000000000e+04,4.00000000000000e+00
0.00000000000000e+00,1.03550000000000e+04,4.00000000000000e+00
8.20000000000000e+01,1.10700000000000e+04,4.00000000000000e+00
7.30000000000000e+01,9.06600000000000e+03,4.00000000000000e+00
6.50000000000000e+01,1.54260000000000e+04,1.00000000000000e+00
7.00000000000000e+01,1.05000000000000e+04,4.00000000000000e+00
7.80000000000000e+01,1.16450000000000e+04,5.00000000000000e+00
7.10000000000000e+01,8.52000000000000e+03,0.00000000000000e+00
7.80000000000000e+01,1.03350000000000e+04,4.00000000000000e+00
7.00000000000000e+01,9.10000000000000e+03,4.00000000000000e+00
2.40000000000000e+01,2.52200000000000e+03,6.00000000000000e+00
5.10000000000000e+01,6.12000000000000e+03,9.00000000000000e+00
0.00000000000000e+00,9.50500000000000e+03,4.00000000000000e+00
6.30000000000000e+01,7.50000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,6.24000000000000e+03,9.00000000000000e+00
1.20000000000000e+02,1.03560000000000e+04,4.00000000000000e+00
1.07000000000000e+02,1.38910000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.48030000000000e+04,1.00000000000000e+00
0.00000000000000e+00,1.35000000000000e+04,5.00000000000000e+00
8.40000000000000e+01,1.13400000000000e+04,5.00000000000000e+00
6.00000000000000e+01,9.60000000000000e+03,4.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
9.20000000000000e+01,1.20030000000000e+04,5.00000000000000e+00
1.00000000000000e+02,1.25520000000000e+04,5.00000000000000e+00
1.34000000000000e+02,1.93780000000000e+04,3.00000000000000e+00
0.00000000000000e+00,1.11200000000000e+04,5.00000000000000e+00
1.10000000000000e+02,1.36880000000000e+04,5.00000000000000e+00
9.50000000000000e+01,1.21820000000000e+04,5.00000000000000e+00
5.50000000000000e+01,5.50000000000000e+03,9.00000000000000e+00
4.00000000000000e+01,5.40000000000000e+03,9.00000000000000e+00
6.20000000000000e+01,1.01060000000000e+04,4.00000000000000e+00
0.00000000000000e+00,1.07080000000000e+04,4.00000000000000e+00
8.60000000000000e+01,1.05620000000000e+04,4.00000000000000e+00
6.20000000000000e+01,8.24400000000000e+03,0.00000000000000e+00
0.00000000000000e+00,1.66690000000000e+04,1.00000000000000e+00
0.00000000000000e+00,1.23580000000000e+04,5.00000000000000e+00
1.41000000000000e+02,3.17700000000000e+04,2.00000000000000e+00
4.40000000000000e+01,5.30600000000000e+03,9.00000000000000e+00
8.00000000000000e+01,1.01970000000000e+04,4.00000000000000e+00
4.70000000000000e+01,1.24160000000000e+04,5.00000000000000e+00
8.40000000000000e+01,1.26150000000000e+04,5.00000000000000e+00
9.70000000000000e+01,1.00290000000000e+04,4.00000000000000e+00
0.00000000000000e+00,1.36500000000000e+04,5.00000000000000e+00
6.30000000000000e+01,1.74230000000000e+04,1.00000000000000e+00
6.00000000000000e+01,8.52000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,2.11700000000000e+03,6.00000000000000e+00
5.40000000000000e+01,7.58800000000000e+03,0.00000000000000e+00
6.00000000000000e+01,9.06000000000000e+03,4.00000000000000e+00
6.30000000000000e+01,1.14260000000000e+04,5.00000000000000e+00
9.20000000000000e+01,7.43800000000000e+03,0.00000000000000e+00
9.00000000000000e+01,2.29500000000000e+04,3.00000000000000e+00
0.00000000000000e+00,9.94700000000000e+03,4.00000000000000e+00
6.00000000000000e+01,1.04100000000000e+04,4.00000000000000e+00
6.40000000000000e+01,7.01800000000000e+03,0.00000000000000e+00
4.10000000000000e+01,4.92300000000000e+03,9.00000000000000e+00
7.00000000000000e+01,1.05700000000000e+04,4.00000000000000e+00
0.00000000000000e+00,7.47200000000000e+03,0.00000000000000e+00
6.80000000000000e+01,9.01700000000000e+03,4.00000000000000e+00
2.40000000000000e+01,2.52200000000000e+03,6.00000000000000e+00
6.00000000000000e+01,7.18000000000000e+03,0.00000000000000e+00
2.40000000000000e+01,2.28000000000000e+03,6.00000000000000e+00
7.90000000000000e+01,9.41600000000000e+03,4.00000000000000e+00
1.74000000000000e+02,2.54190000000000e+04,3.00000000000000e+00
9.20000000000000e+01,5.52000000000000e+03,9.00000000000000e+00
7.60000000000000e+01,9.59100000000000e+03,4.00000000000000e+00
8.00000000000000e+01,8.54600000000000e+03,0.00000000000000e+00
7.50000000000000e+01,1.01250000000000e+04,4.00000000000000e+00
5.00000000000000e+01,7.00000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,4.43800000000000e+03,9.00000000000000e+00
5.00000000000000e+01,3.50000000000000e+03,6.00000000000000e+00
9.90000000000000e+01,1.18510000000000e+04,5.00000000000000e+00
4.00000000000000e+01,1.36730000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.24930000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.43640000000000e+04,1.00000000000000e+00
7.50000000000000e+01,8.25000000000000e+03,0.00000000000000e+00
6.70000000000000e+01,5.60400000000000e+03,9.00000000000000e+00
8.30000000000000e+01,1.04200000000000e+04,4.00000000000000e+00
7.20000000000000e+01,8.64000000000000e+03,0.00000000000000e+00
4.30000000000000e+01,1.35680000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.09000000000000e+04,4.00000000000000e+00
7.20000000000000e+01,1.00110000000000e+04,4.00000000000000e+00
6.50000000000000e+01,8.45000000000000e+03,0.00000000000000e+00
5.70000000000000e+01,9.90600000000000e+03,4.00000000000000e+00
0.00000000000000e+00,1.56600000000000e+04,1.00000000000000e+00
4.30000000000000e+01,3.01000000000000e+03,6.00000000000000e+00
7.30000000000000e+01,8.99000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,8.06800000000000e+03,0.00000000000000e+00
8.50000000000000e+01,1.14750000000000e+04,5.00000000000000e+00
7.00000000000000e+01,1.05000000000000e+04,4.00000000000000e+00
1.03000000000000e+02,1.34720000000000e+04,5.00000000000000e+00
2.10000000000000e+01,1.68000000000000e+03,6.00000000000000e+00
8.20000000000000e+01,9.95000000000000e+03,4.00000000000000e+00
2.10000000000000e+01,1.86900000000000e+03,6.00000000000000e+00
7.00000000000000e+01,8.52100000000000e+03,0.00000000000000e+00
4.30000000000000e+01,3.18200000000000e+03,6.00000000000000e+00
7.30000000000000e+01,8.76000000000000e+03,0.00000000000000e+00
1.74000000000000e+02,1.51380000000000e+04,1.00000000000000e+00
2.10000000000000e+01,1.68000000000000e+03,6.00000000000000e+00
7.50000000000000e+01,1.06500000000000e+04,4.00000000000000e+00
2.10000000000000e+01,1.68000000000000e+03,6.00000000000000e+00
6.50000000000000e+01,8.77300000000000e+03,0.00000000000000e+00
0.00000000000000e+00,9.45300000000000e+03,4.00000000000000e+00
9.30000000000000e+01,1.20300000000000e+04,5.00000000000000e+00
5.20000000000000e+01,8.74100000000000e+03,0.00000000000000e+00
7.50000000000000e+01,9.00000000000000e+03,4.00000000000000e+00
4.00000000000000e+01,3.88000000000000e+03,6.00000000000000e+00
6.30000000000000e+01,5.00000000000000e+03,9.00000000000000e+00
7.50000000000000e+01,1.07620000000000e+04,4.00000000000000e+00
0.00000000000000e+00,8.88000000000000e+03,0.00000000000000e+00
8.00000000000000e+01,1.04000000000000e+04,4.00000000000000e+00
6.90000000000000e+01,9.14200000000000e+03,4.00000000000000e+00
7.50000000000000e+01,1.13100000000000e+04,5.00000000000000e+00
7.20000000000000e+01,1.13170000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.59000000000000e+05,8.00000000000000e+00
5.50000000000000e+01,5.35000000000000e+03,9.00000000000000e+00
4.40000000000000e+01,4.75000000000000e+03,9.00000000000000e+00
6.50000000000000e+01,8.36600000000000e+03,0.00000000000000e+00
8.50000000000000e+01,9.35000000000000e+03,4.00000000000000e+00
7.00000000000000e+01,8.40000000000000e+03,0.00000000000000e+00
6.60000000000000e+01,8.73800000000000e+03,0.00000000000000e+00
6.40000000000000e+01,8.79100000000000e+03,0.00000000000000e+00
6.80000000000000e+01,8.81400000000000e+03,0.00000000000000e+00
8.00000000000000e+01,1.24350000000000e+04,5.00000000000000e+00
7.00000000000000e+01,1.27020000000000e+04,5.00000000000000e+00
1.20000000000000e+02,1.92960000000000e+04,3.00000000000000e+00
6.90000000000000e+01,9.58800000000000e+03,4.00000000000000e+00
8.80000000000000e+01,8.47100000000000e+03,0.00000000000000e+00
5.00000000000000e+01,5.50000000000000e+03,9.00000000000000e+00
3.00000000000000e+01,5.23200000000000e+03,9.00000000000000e+00
7.80000000000000e+01,1.20900000000000e+04,5.00000000000000e+00
7.00000000000000e+01,1.12070000000000e+04,5.00000000000000e+00
6.00000000000000e+01,8.40000000000000e+03,0.00000000000000e+00
7.10000000000000e+01,6.90000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,7.91700000000000e+03,0.00000000000000e+00
8.40000000000000e+01,1.07280000000000e+04,4.00000000000000e+00
7.30000000000000e+01,3.91040000000000e+04,2.00000000000000e+00
9.20000000000000e+01,1.17640000000000e+04,5.00000000000000e+00
8.00000000000000e+01,9.60000000000000e+03,4.00000000000000e+00
7.60000000000000e+01,8.31400000000000e+03,0.00000000000000e+00
5.50000000000000e+01,7.26400000000000e+03,0.00000000000000e+00
1.29000000000000e+02,9.19600000000000e+03,4.00000000000000e+00
1.40000000000000e+02,1.91380000000000e+04,3.00000000000000e+00
1.07000000000000e+02,1.44500000000000e+04,1.00000000000000e+00
8.30000000000000e+01,1.00050000000000e+04,4.00000000000000e+00
8.20000000000000e+01,1.12870000000000e+04,5.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
3.40000000000000e+01,5.06300000000000e+03,9.00000000000000e+00
7.40000000000000e+01,9.61200000000000e+03,4.00000000000000e+00
5.00000000000000e+01,8.01200000000000e+03,0.00000000000000e+00
3.50000000000000e+01,4.25100000000000e+03,9.00000000000000e+00
7.70000000000000e+01,9.78600000000000e+03,4.00000000000000e+00
0.00000000000000e+00,8.12500000000000e+03,0.00000000000000e+00
0.00000000000000e+00,9.81900000000000e+03,4.00000000000000e+00
6.00000000000000e+01,8.73000000000000e+03,0.00000000000000e+00
1.20000000000000e+02,1.56110000000000e+04,1.00000000000000e+00
5.50000000000000e+01,5.68700000000000e+03,9.00000000000000e+00
6.00000000000000e+01,1.14090000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.66590000000000e+04,1.00000000000000e+00
8.00000000000000e+01,9.60000000000000e+03,4.00000000000000e+00
3.70000000000000e+01,7.93700000000000e+03,0.00000000000000e+00
7.50000000000000e+01,1.37100000000000e+04,5.00000000000000e+00
6.60000000000000e+01,7.39900000000000e+03,0.00000000000000e+00
9.00000000000000e+01,1.17000000000000e+04,5.00000000000000e+00
8.00000000000000e+01,1.40000000000000e+04,1.00000000000000e+00
9.00000000000000e+01,1.57500000000000e+04,1.00000000000000e+00
6.60000000000000e+01,1.62260000000000e+04,1.00000000000000e+00
1.18000000000000e+02,1.37040000000000e+04,5.00000000000000e+00
7.00000000000000e+01,9.80000000000000e+03,4.00000000000000e+00
8.70000000000000e+01,1.83860000000000e+04,1.00000000000000e+00
8.00000000000000e+01,1.03860000000000e+04,4.00000000000000e+00
1.16000000000000e+02,1.34740000000000e+04,5.00000000000000e+00
0.00000000000000e+00,7.92000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,1.23420000000000e+04,5.00000000000000e+00
9.00000000000000e+01,1.23780000000000e+04,5.00000000000000e+00
0.00000000000000e+00,7.68500000000000e+03,0.00000000000000e+00
5.00000000000000e+01,8.00000000000000e+03,0.00000000000000e+00
6.50000000000000e+01,7.80000000000000e+03,0.00000000000000e+00
1.50000000000000e+02,2.15245000000000e+05,8.00000000000000e+00
6.00000000000000e+01,9.60000000000000e+03,4.00000000000000e+00
7.10000000000000e+01,7.79500000000000e+03,0.00000000000000e+00
9.40000000000000e+01,1.30050000000000e+04,5.00000000000000e+00
7.50000000000000e+01,9.00000000000000e+03,4.00000000000000e+00
9.00000000000000e+01,9.90000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,1.41150000000000e+04,1.00000000000000e+00
1.11000000000000e+02,1.62590000000000e+04,1.00000000000000e+00
9.90000000000000e+01,1.20990000000000e+04,5.00000000000000e+00
8.60000000000000e+01,1.03800000000000e+04,4.00000000000000e+00
4.90000000000000e+01,5.82000000000000e+03,9.00000000000000e+00
9.60000000000000e+01,1.12750000000000e+04,5.00000000000000e+00
5.00000000000000e+01,5.00000000000000e+03,9.00000000000000e+00
3.20000000000000e+01,1.08460000000000e+04,4.00000000000000e+00
8.00000000000000e+01,1.16000000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.18880000000000e+04,5.00000000000000e+00
6.00000000000000e+01,6.40200000000000e+03,9.00000000000000e+00
0.00000000000000e+00,1.06240000000000e+04,4.00000000000000e+00
7.00000000000000e+01,8.17600000000000e+03,0.00000000000000e+00
8.50000000000000e+01,1.06550000000000e+04,4.00000000000000e+00
5.90000000000000e+01,8.19800000000000e+03,0.00000000000000e+00
5.90000000000000e+01,9.04200000000000e+03,4.00000000000000e+00
0.00000000000000e+00,1.64660000000000e+05,8.00000000000000e+00
8.60000000000000e+01,1.41570000000000e+04,1.00000000000000e+00
7.00000000000000e+01,9.13500000000000e+03,4.00000000000000e+00
9.10000000000000e+01,1.41450000000000e+04,1.00000000000000e+00
6.60000000000000e+01,1.24000000000000e+04,5.00000000000000e+00
8.50000000000000e+01,1.41910000000000e+04,1.00000000000000e+00
6.00000000000000e+01,8.40000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,8.54400000000000e+03,0.00000000000000e+00
6.30000000000000e+01,8.84900000000000e+03,0.00000000000000e+00
3.60000000000000e+01,2.59200000000000e+03,6.00000000000000e+00
6.50000000000000e+01,6.43500000000000e+03,9.00000000000000e+00
0.00000000000000e+00,1.27720000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.76000000000000e+04,1.00000000000000e+00
3.60000000000000e+01,2.44800000000000e+03,6.00000000000000e+00
5.60000000000000e+01,2.04310000000000e+04,3.00000000000000e+00
6.80000000000000e+01,7.82000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,5.27100000000000e+03,9.00000000000000e+00
6.00000000000000e+01,9.08400000000000e+03,4.00000000000000e+00
6.00000000000000e+01,8.52000000000000e+03,0.00000000000000e+00
6.00000000000000e+01,8.40000000000000e+03,0.00000000000000e+00
1.05000000000000e+02,1.12490000000000e+04,5.00000000000000e+00
0.00000000000000e+00,9.24800000000000e+03,4.00000000000000e+00
4.40000000000000e+01,4.22400000000000e+03,9.00000000000000e+00
9.20000000000000e+01,6.93000000000000e+03,0.00000000000000e+00
7.80000000000000e+01,1.20110000000000e+04,5.00000000000000e+00
0.00000000000000e+00,7.54000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,9.14400000000000e+03,4.00000000000000e+00
6.40000000000000e+01,7.30100000000000e+03,0.00000000000000e+00
2.10000000000000e+01,1.68000000000000e+03,6.00000000000000e+00
0.00000000000000e+00,1.88000000000000e+04,1.00000000000000e+00
5.90000000000000e+01,1.06900000000000e+04,4.00000000000000e+00
0.00000000000000e+00,9.50000000000000e+03,4.00000000000000e+00
1.01000000000000e+02,9.15000000000000e+03,4.00000000000000e+00
7.80000000000000e+01,7.80000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,9.83000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,8.12100000000000e+03,0.00000000000000e+00
8.00000000000000e+01,1.71200000000000e+04,1.00000000000000e+00
5.00000000000000e+01,7.17500000000000e+03,0.00000000000000e+00
7.90000000000000e+01,1.06340000000000e+04,4.00000000000000e+00
6.50000000000000e+01,8.20000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,1.00200000000000e+04,4.00000000000000e+00
5.70000000000000e+01,8.84600000000000e+03,0.00000000000000e+00
1.02000000000000e+02,1.11430000000000e+04,5.00000000000000e+00
8.80000000000000e+01,1.13940000000000e+04,5.00000000000000e+00
6.00000000000000e+01,8.12300000000000e+03,0.00000000000000e+00
5.00000000000000e+01,5.00000000000000e+03,9.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
7.90000000000000e+01,9.24500000000000e+03,4.00000000000000e+00
6.00000000000000e+01,9.00000000000000e+03,4.00000000000000e+00
0.00000000000000e+00,5.31070000000000e+04,7.00000000000000e+00
4.30000000000000e+01,3.18200000000000e+03,6.00000000000000e+00
5.80000000000000e+01,8.41000000000000e+03,0.00000000000000e+00
7.20000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
9.30000000000000e+01,9.38200000000000e+03,4.00000000000000e+00
9.60000000000000e+01,1.24740000000000e+04,5.00000000000000e+00
5.00000000000000e+01,8.40500000000000e+03,0.00000000000000e+00
7.10000000000000e+01,1.22090000000000e+04,5.00000000000000e+00
0.00000000000000e+00,8.33900000000000e+03,0.00000000000000e+00
0.00000000000000e+00,7.44600000000000e+03,0.00000000000000e+00
6.00000000000000e+01,1.01340000000000e+04,4.00000000000000e+00
6.80000000000000e+01,9.57100000000000e+03,4.00000000000000e+00
6.00000000000000e+01,7.20000000000000e+03,0.00000000000000e+00
6.90000000000000e+01,7.59000000000000e+03,0.00000000000000e+00
6.00000000000000e+01,8.96700000000000e+03,4.00000000000000e+00
6.50000000000000e+01,8.12500000000000e+03,0.00000000000000e+00
3.80000000000000e+01,1.49630000000000e+04,1.00000000000000e+00
6.50000000000000e+01,8.76700000000000e+03,0.00000000000000e+00
6.00000000000000e+01,1.02000000000000e+04,4.00000000000000e+00
9.30000000000000e+01,1.20900000000000e+04,5.00000000000000e+00
0.00000000000000e+00,1.03640000000000e+04,4.00000000000000e+00
0.00000000000000e+00,9.99100000000000e+03,4.00000000000000e+00
5.10000000000000e+01,1.04800000000000e+04,4.00000000000000e+00
6.30000000000000e+01,1.55760000000000e+04,1.00000000000000e+00
1.09000000000000e+02,1.41540000000000e+04,1.00000000000000e+00
8.50000000000000e+01,1.08000000000000e+04,4.00000000000000e+00
6.80000000000000e+01,9.57100000000000e+03,4.00000000000000e+00
1.00000000000000e+02,3.46500000000000e+04,2.00000000000000e+00
0.00000000000000e+00,4.40300000000000e+03,9.00000000000000e+00
5.60000000000000e+01,8.96000000000000e+03,4.00000000000000e+00
5.90000000000000e+01,1.12280000000000e+04,5.00000000000000e+00
7.30000000000000e+01,8.89900000000000e+03,0.00000000000000e+00
7.40000000000000e+01,7.84400000000000e+03,0.00000000000000e+00
8.60000000000000e+01,2.24200000000000e+04,3.00000000000000e+00
6.00000000000000e+01,8.16000000000000e+03,0.00000000000000e+00
6.50000000000000e+01,8.45000000000000e+03,0.00000000000000e+00
7.80000000000000e+01,7.06000000000000e+03,0.00000000000000e+00
0.00000000000000e+00,1.66350000000000e+04,1.00000000000000e+00
1.00000000000000e+02,2.17500000000000e+04,3.00000000000000e+00
8.00000000000000e+01,9.20000000000000e+03,4.00000000000000e+00
